timestamp, frame, x, y, z, qx, qy, qz, qw
174389.769799833, 000166, 0.30994913, -0.005693933, 0.64516, 0.9993944, -0.007570424, 0.02870071, 0.0181605
174389.80314425, 000167, 0.3008876, -0.00726893, 0.6378997, 0.99910724, -0.007445265, 0.03757465, 0.01781708
174389.836488208, 000168, 0.2895903, -0.008737342, 0.6304517, 0.9987054, -0.007900202, 0.047648966, 0.015959546
174389.869833291, 000169, 0.27849817, -0.010236574, 0.62302506, 0.99811214, -0.009104372, 0.05889037, 0.014873429
174389.903177916, 000170, 0.26676938, -0.011629872, 0.61533135, 0.9973305, -0.010635077, 0.07053163, 0.015621544
174389.93652175, 000171, 0.25359684, -0.012808388, 0.6069484, 0.9964837, -0.012871055, 0.081104495, 0.016634433
174389.96986675, 000172, 0.24038671, -0.013812397, 0.59847873, 0.9955983, -0.0150291715, 0.09069932, 0.018213732
174390.003212916, 000173, 0.2269781, -0.014491973, 0.59030026, 0.9944614, -0.016337927, 0.10221527, 0.018211609
174390.036555083, 000174, 0.21302702, -0.014829271, 0.58264524, 0.99312073, -0.01770619, 0.114333615, 0.018041003
174390.0699005, 000175, 0.19920394, -0.015070565, 0.5761712, 0.9917867, -0.01902212, 0.12529556, 0.01727131
174390.103245083, 000176, 0.1857455, -0.015059635, 0.5700755, 0.9905288, -0.01973434, 0.1348926, 0.01634398
174390.136588958, 000177, 0.17287737, -0.014406035, 0.56366295, 0.9892715, -0.020016424, 0.14380515, 0.01616238
174390.169934, 000178, 0.16033359, -0.013829412, 0.55751145, 0.9879882, -0.020586768, 0.1523143, 0.015998725
174390.20327875, 000179, 0.14765695, -0.013405455, 0.5519805, 0.9868887, -0.02123394, 0.15931459, 0.014785194
174390.236622333, 000180, 0.13503784, -0.012933582, 0.5465, 0.9859064, -0.02174711, 0.1652421, 0.014511117
174390.269967708, 000181, 0.12443405, -0.012305316, 0.54139686, 0.9849091, -0.022642566, 0.17085229, 0.015839586
174390.303312291, 000182, 0.11308674, -0.011487391, 0.53574586, 0.9837228, -0.023784347, 0.17736909, 0.01624759
174390.336655708, 000183, 0.10125685, -0.010548083, 0.5297509, 0.9824597, -0.025289094, 0.18391193, 0.017601639
174390.37000075, 000184, 0.091417834, -0.009427505, 0.52476877, 0.9813139, -0.027053628, 0.1896057, 0.018462224
174390.403347041, 000185, 0.081864946, -0.008420238, 0.5199307, 0.9799658, -0.028403891, 0.19616014, 0.019530082
174390.436689041, 000186, 0.071097285, -0.0076122023, 0.5142444, 0.9784886, -0.028982546, 0.20327303, 0.020003418
174390.470034958, 000187, 0.061650712, -0.006683808, 0.50907123, 0.9769335, -0.02967008, 0.21037789, 0.021489685
174390.503379208, 000188, 0.052872214, -0.005830832, 0.50371057, 0.97537297, -0.03046474, 0.21724726, 0.0228702
174390.536722833, 000189, 0.043985024, -0.0051727947, 0.497273, 0.9738718, -0.03125647, 0.22366616, 0.02387681
174390.570068, 000190, 0.036603276, -0.004342111, 0.49108627, 0.9724857, -0.03194544, 0.22936232, 0.025376864
174390.603412625, 000191, 0.029677777, -0.0037177727, 0.48480287, 0.97124183, -0.03163761, 0.2344887, 0.026521295
174390.636755916, 000192, 0.02229087, -0.0037080944, 0.47757718, 0.96982837, -0.030326515, 0.24016635, 0.02886772
174390.670101291, 000193, 0.015513884, -0.003962612, 0.47054508, 0.9680206, -0.028590221, 0.24727316, 0.031218888
174390.703445833, 000194, 0.009015615, -0.004523065, 0.4633991, 0.96597904, -0.02672679, 0.25532395, 0.031302165
174390.736790583, 000195, 0.002630755, -0.005568454, 0.45549774, 0.9637803, -0.025080724, 0.26381227, 0.030027326
174390.770135583, 000196, -0.0037999877, -0.0071599297, 0.44782248, 0.96148914, -0.02373754, 0.2723054, 0.028720632
174390.803481666, 000197, -0.009943789, -0.009051364, 0.43997386, 0.95943475, -0.022338107, 0.2797366, 0.027081013
174390.8368215, 000198, -0.015302587, -0.010913614, 0.4310215, 0.957053, -0.020759696, 0.28810728, 0.024754658
174390.870168833, 000199, -0.020646248, -0.012750648, 0.42145976, 0.9544703, -0.020059654, 0.29682344, 0.021908239
174390.903513, 000200, -0.02620273, -0.014166839, 0.4118718, 0.95179904, -0.019980798, 0.30558693, 0.017203562
174390.936854583, 000201, -0.031084692, -0.014398202, 0.40176743, 0.9486362, -0.022089476, 0.31517097, 0.01639217
174390.970202083, 000202, -0.036862914, -0.0132049825, 0.39062062, 0.94508547, -0.025479887, 0.325447, 0.015762491
174391.003547, 000203, -0.042987004, -0.011043193, 0.37964886, 0.941474, -0.030163655, 0.33522627, 0.018445354
174391.0368875, 000204, -0.047689933, -0.008316804, 0.36931315, 0.9374998, -0.03421765, 0.3456175, 0.021719975
174391.070236375, 000205, -0.054082636, -0.004999183, 0.35915703, 0.9331254, -0.0377841, 0.3567703, 0.023754876
174391.103580125, 000206, -0.061001845, -0.0018549915, 0.3495514, 0.92916566, -0.040323645, 0.36669815, 0.023613313
174391.136924541, 000207, -0.0664133, 0.00033877423, 0.3403941, 0.9256017, -0.041557517, 0.37546986, 0.023597648
174391.170269541, 000208, -0.07220455, 0.0018018205, 0.33053994, 0.9218481, -0.04069798, 0.38458696, 0.02515134
174391.203614375, 000209, -0.07695179, 0.0024584755, 0.32079673, 0.9174972, -0.038947165, 0.39480275, 0.028509457
174391.236957541, 000210, -0.08086998, 0.0028445423, 0.311213, 0.91215897, -0.03648732, 0.4070908, 0.030195445
174391.270303166, 000211, -0.08452084, 0.0033234693, 0.30137205, 0.9066068, -0.03390277, 0.41946912, 0.030989962
174391.303647291, 000212, -0.087849796, 0.0038517676, 0.2913501, 0.9015029, -0.03169832, 0.43041843, 0.03205784
174391.336991916, 000213, -0.09058055, 0.004360404, 0.28122085, 0.89658684, -0.030104615, 0.440552, 0.033759937
174391.370336208, 000214, -0.093771234, 0.004931668, 0.27049965, 0.89182687, -0.028177049, 0.4503219, 0.03257359
174391.403680791, 000215, -0.09696758, 0.0054113455, 0.2590795, 0.8862396, -0.026471075, 0.46135992, 0.03202499
174391.437024833, 000216, -0.09951051, 0.0058380347, 0.24709296, 0.8804508, -0.02451681, 0.47256806, 0.029745316
174391.470370333, 000217, -0.10206256, 0.005864069, 0.23429191, 0.8741894, -0.022759724, 0.48432156, 0.026598614
174391.503714333, 000218, -0.10428531, 0.0054849703, 0.22045305, 0.86779374, -0.021973142, 0.4958275, 0.024622269
174391.537058416, 000219, -0.10602452, 0.0048427507, 0.20569137, 0.86136585, -0.021681475, 0.5070224, 0.022520097
174391.5704035, 000220, -0.107633434, 0.0038650818, 0.19069178, 0.854055, -0.022247372, 0.51930124, 0.02052993
174391.603747833, 000221, -0.1086623, 0.002820976, 0.17528991, 0.8463926, -0.024193125, 0.5316818, 0.018678911
174391.637091458, 000222, -0.10913819, 0.0020902902, 0.1592616, 0.8390058, -0.027043195, 0.54318196, 0.017066209
174391.670439291, 000223, -0.11108335, 0.0016576983, 0.14290307, 0.8319813, -0.03020723, 0.55377495, 0.01509555
174391.703780958, 000224, -0.113751195, 0.001454279, 0.12648734, 0.82531834, -0.033265784, 0.5635438, 0.012704091
174391.737125375, 000225, -0.11489024, 0.0013816915, 0.11045563, 0.8180172, -0.0356963, 0.5739746, 0.011260647
174391.770470833, 000226, -0.11668278, 0.0016609468, 0.09501132, 0.8102653, -0.0367086, 0.58483464, 0.009541919
174391.803815625, 000227, -0.11793308, 0.0020483155, 0.08013755, 0.802872, -0.038024984, 0.5948634, 0.009387734
174391.837159208, 000228, -0.118773356, 0.002492994, 0.06588285, 0.7962888, -0.038961943, 0.6035874, 0.009404145
174391.870504041, 000229, -0.119734935, 0.002959039, 0.051969398, 0.79020184, -0.040076796, 0.61145836, 0.009677058
174391.903848416, 000230, -0.12039358, 0.0033081695, 0.038537424, 0.78433895, -0.040715832, 0.61891043, 0.010220342
174391.937193041, 000231, -0.11985013, 0.0034641698, 0.025834952, 0.7777285, -0.040641144, 0.62719136, 0.01085216
174391.970537458, 000232, -0.11869127, 0.0030265525, 0.013085985, 0.7708286, -0.040671032, 0.6356463, 0.011087581
174392.003881291, 000233, -0.11685066, 0.0030398816, 0.001046631, 0.7642951, -0.040979195, 0.64346004, 0.011525096
174392.0372265, 000234, -0.11431052, 0.0033894032, -0.010471117, 0.7580457, -0.04128672, 0.6507556, 0.013392909
174392.070570833, 000235, -0.11163442, 0.0034327898, -0.020340476, 0.75239295, -0.041556537, 0.65719676, 0.016438842
174392.103912416, 000236, -0.108950615, 0.0033718422, -0.029317798, 0.7473145, -0.039849285, 0.6630364, 0.017772608
174392.137259291, 000237, -0.105168976, 0.0033629183, -0.03947395, 0.74158204, -0.03666367, 0.6695744, 0.019547533
174392.170600833, 000238, -0.10026163, 0.0022818819, -0.045866493, 0.73600423, -0.03311969, 0.6758143, 0.021818886
174392.203948458, 000239, -0.09466704, 0.0013391413, -0.05374492, 0.7295455, -0.03318604, 0.68265283, 0.025439521
174392.237292875, 000240, -0.08843971, 0.0006178841, -0.0625576, 0.72220665, -0.03449944, 0.6903124, 0.026385998
174392.270637916, 000241, -0.082389615, -0.00052572973, -0.07001437, 0.7156113, -0.033314053, 0.6972939, 0.02391428
174392.303982375, 000242, -0.076582454, -0.0019308142, -0.076992825, 0.7099231, -0.030491563, 0.70332056, 0.020483892
174392.337326708, 000243, -0.07035866, -0.0034925528, -0.0857608, 0.7038484, -0.02649123, 0.70963115, 0.017865993
174392.370671458, 000244, -0.062811725, -0.004131332, -0.09303561, 0.698384, -0.025913814, 0.7150208, 0.018264884
174392.404016, 000245, -0.054864116, -0.0033730306, -0.09929626, 0.6930113, -0.026094442, 0.7202952, 0.015144185
174392.437359083, 000246, -0.04814909, -0.0022773407, -0.107727334, 0.68879646, -0.027318714, 0.7243541, 0.011152602
174392.470705083, 000247, -0.04242449, -0.0011587274, -0.114906125, 0.68500423, -0.025977805, 0.72804266, 0.0069417334
174392.504049416, 000248, -0.036427163, 0.00040653715, -0.1233526, 0.67880106, -0.023806836, 0.7339283, 0.003413357
174392.537393125, 000249, -0.029725833, 0.002298154, -0.13220535, 0.67005414, -0.024761634, 0.74189734, 0.0016288114
174392.570739291, 000250, -0.022746887, 0.0038370155, -0.14089528, 0.6621607, -0.026144957, 0.7489046, 0.0013222105
174392.604083041, 000251, -0.0155670475, 0.004976915, -0.14906846, 0.65517914, -0.0280943, 0.75493956, 0.0041428157
174392.637426625, 000252, -0.008669109, 0.005959492, -0.15644003, 0.6488721, -0.02881926, 0.76031566, 0.0073897005
174392.670773625, 000253, -0.0022495145, 0.0066369474, -0.16344018, 0.6429725, -0.02867846, 0.7652609, 0.011813955
174392.704116625, 000254, 0.0038146176, 0.007378936, -0.17040129, 0.6373917, -0.028005794, 0.7698667, 0.015899973
174392.737463666, 000255, 0.0104818195, 0.007933993, -0.17775854, 0.6326938, -0.02927691, 0.77357113, 0.020714082
174392.770806, 000256, 0.017366424, 0.008837957, -0.18494126, 0.6288831, -0.028865252, 0.77663815, 0.022490516
174392.804149708, 000257, 0.024881572, 0.010213032, -0.19172476, 0.6234887, -0.026472583, 0.7810722, 0.022073591
174392.837499125, 000258, 0.03376093, 0.012184292, -0.19840184, 0.6154717, -0.025144868, 0.78746045, 0.021639967
174392.870839125, 000259, 0.042458076, 0.013800234, -0.20444192, 0.606943, -0.023519645, 0.7941411, 0.020171156
174392.90418325, 000260, 0.051435977, 0.015083946, -0.20979291, 0.59620106, -0.022712942, 0.80230016, 0.018517233
174392.937533875, 000261, 0.061692998, 0.01621823, -0.21541491, 0.5842429, -0.021832826, 0.81111896, 0.016422728
174392.970872416, 000262, 0.07231376, 0.016899835, -0.2207966, 0.57366395, -0.021982456, 0.8186526, 0.015308326
174393.004216333, 000263, 0.083454885, 0.01752181, -0.22579661, 0.5636443, -0.02470131, 0.82549286, 0.016014548
174393.037574041, 000264, 0.09500664, 0.01842479, -0.230467, 0.55332005, -0.027149634, 0.83239025, 0.015046879
174393.070905625, 000265, 0.10590393, 0.019006632, -0.2344721, 0.5448803, -0.02871434, 0.8379366, 0.011971883
174393.10425075, 000266, 0.11626577, 0.01917044, -0.23836313, 0.53802323, -0.029772764, 0.84235686, 0.008928722
174393.137594541, 000267, 0.12719089, 0.019063585, -0.24289857, 0.5305371, -0.030846257, 0.847074, 0.0066767028
174393.17093975, 000268, 0.1380442, 0.019094026, -0.24564962, 0.5214441, -0.03123519, 0.8526998, 0.004860923
174393.204283875, 000269, 0.14865097, 0.019452695, -0.24706195, 0.5113865, -0.031146286, 0.8587795, 0.0034184065
174393.237627958, 000270, 0.15943328, 0.019795075, -0.24958931, 0.5002661, -0.03199476, 0.86527497, 0.0030995915
174393.270973208, 000271, 0.1697332, 0.019879807, -0.25158864, -0.4883305, 0.033255883, -0.872019, -0.003199465
174393.304317458, 000272, 0.17957057, 0.019760648, -0.25280437, -0.47760352, 0.034891363, -0.87787735, -0.0029674151
174393.337665625, 000273, 0.18981956, 0.019402701, -0.25358117, -0.46832088, 0.036622345, -0.88279575, -0.0024538147
174393.371008625, 000274, 0.19959146, 0.018178707, -0.25432864, -0.45938912, 0.035932906, -0.88750726, -0.001180696
174393.404352875, 000275, 0.20864563, 0.015425682, -0.25589713, -0.4511277, 0.03340074, -0.89183366, -0.0009403481
174393.437695125, 000276, 0.21820468, 0.012279466, -0.25817436, -0.44388786, 0.030555971, -0.89555925, -0.0018873477
174393.471040333, 000277, 0.22783595, 0.009793293, -0.25993335, -0.43701422, 0.03045786, -0.89893395, -0.0029530202
174393.504384333, 000278, 0.23707545, 0.007570401, -0.26164916, -0.42791492, 0.025122937, -0.9034688, -0.0013710267
174393.537730083, 000279, 0.24692947, 0.005016608, -0.26427442, -0.4232314, 0.024104431, -0.90570015, -0.0011719505
174393.571073083, 000280, 0.2569284, 0.0021060929, -0.26775366, -0.42103997, 0.024603762, -0.906704, -0.0028017159
174393.604417833, 000281, 0.2671467, -0.00072729215, -0.27102482, -0.4184129, 0.023689035, -0.90793717, -0.0044203764
174393.63776225, 000282, 0.27846688, -0.0026063956, -0.2750303, -0.41259184, 0.023606978, -0.91059697, -0.0048885844
174393.671107208, 000283, 0.28990817, -0.0041309744, -0.27894038, -0.40235266, 0.025076773, -0.91512614, -0.005253211
174393.704451375, 000284, 0.30038035, -0.0053583086, -0.28280753, -0.39018214, 0.02564765, -0.92036414, -0.0054739057
174393.7377955, 000285, 0.31337982, -0.0062630065, -0.28689238, -0.37802342, 0.025809277, -0.92542005, -0.005464899
174393.771140291, 000286, 0.3263481, -0.008106776, -0.2913529, -0.36693594, 0.024597216, -0.9299065, -0.0051858844
174393.804485041, 000287, 0.34051117, -0.009601379, -0.29681766, -0.35612372, 0.023960663, -0.93411773, -0.0050854813
174393.837830791, 000288, 0.35557038, -0.010755422, -0.30277795, -0.346584, 0.021990169, -0.9377533, -0.0038221404
174393.871174333, 000289, 0.37038326, -0.01129297, -0.30894837, -0.33699128, 0.021830248, -0.9412539, -0.0011983861
174393.904517208, 000290, 0.38659254, -0.011724902, -0.3142244, -0.32497823, 0.021999158, -0.9454632, 0.0021223822
174393.93786175, 000291, 0.40306303, -0.0121909175, -0.31941155, -0.31150135, 0.022930607, -0.9499562, 0.004944996
174393.971207333, 000292, 0.41955283, -0.012347447, -0.3247249, -0.29901797, 0.025229592, -0.95388454, 0.0074821496
174394.004552, 000293, 0.43413162, -0.012488393, -0.3285601, -0.2854693, 0.029402446, -0.95787096, 0.011222011
174394.037896041, 000294, 0.44966042, -0.012076771, -0.33352542, -0.2708872, 0.03426229, -0.9619033, 0.013722824
174394.071240916, 000295, 0.4627878, -0.011021832, -0.3386302, -0.25763527, 0.03815301, -0.9653847, 0.01417172
174394.104585458, 000296, 0.47595623, -0.0097082835, -0.3432975, -0.24538194, 0.042298462, -0.9683954, 0.0144517375
174394.137929916, 000297, 0.4888105, -0.008503135, -0.34757578, -0.2322792, 0.046007913, -0.9714539, 0.014385806
174394.171274416, 000298, 0.50077313, -0.007513089, -0.35150632, -0.21972573, 0.048531596, -0.9742525, 0.014047173
174394.204618583, 000299, 0.51213115, -0.0066804904, -0.35561326, -0.20926757, 0.049762305, -0.9764852, 0.014402823
174394.237962833, 000300, 0.52265906, -0.0054691285, -0.35870373, -0.19940753, 0.05213959, -0.9784225, 0.014403819
174394.271307916, 000301, 0.5329218, -0.004459055, -0.36130327, -0.18854529, 0.05432112, -0.98047626, 0.012892246
174394.304652541, 000302, 0.5421867, -0.003875116, -0.36502495, -0.17923845, 0.054875832, -0.9822189, 0.01040225
174394.33799625, 000303, 0.5520655, -0.0032562278, -0.36742252, -0.17210658, 0.05559303, -0.9834827, 0.0071050725
174394.371343791, 000304, 0.5614242, -0.002553137, -0.36898994, -0.16615666, 0.055309117, -0.9845349, 0.0048777414
174394.404685833, 000305, 0.57090986, -0.0017321483, -0.37000993, -0.16018648, 0.053416956, -0.9856312, 0.004242274
174394.438029875, 000306, 0.58059806, -0.0010313168, -0.3707405, -0.15543242, 0.051405087, -0.9865011, 0.0037092064
174394.471375, 000307, 0.5903069, -0.00013590971, -0.37030828, -0.15054087, 0.05114079, -0.98727846, 0.0017905914
174394.504720041, 000308, 0.59823465, 0.0008115359, -0.3697419, -0.14293763, 0.050089866, -0.9884625, -0.0012394263
174394.538063791, 000309, 0.60747296, 0.001238117, -0.36893088, -0.13629857, 0.049760368, -0.98941416, -0.0024803928
174394.571408458, 000310, 0.6171096, 0.0015555397, -0.36826783, -0.13063267, 0.047139287, -0.990308, -0.001780359
174394.604753208, 000311, 0.62396795, 0.0030556284, -0.3672925, -0.12456839, 0.046062607, -0.99114, -0.0015645451
174394.638096791, 000312, 0.6338339, 0.0037607625, -0.36637992, -0.11618409, 0.043304425, -0.992283, -0.0006594173
174394.671441958, 000313, 0.6441918, 0.0041104257, -0.36506018, -0.10353011, 0.04118269, -0.9937732, -0.00050259946
174394.704786583, 000314, 0.65345114, 0.005911503, -0.3634969, -0.08947424, 0.039017007, -0.99522454, -0.00046159176
174394.738130416, 000315, 0.6632505, 0.006319184, -0.36170015, -0.07587707, 0.03590281, -0.9964706, 0.00026019447
174394.771475625, 000316, 0.6730361, 0.006314138, -0.3601082, -0.06339086, 0.032143015, -0.9974703, 0.001155607
174394.804820291, 000317, 0.6821689, 0.0069971345, -0.35943696, -0.050222874, 0.030661305, -0.9982657, 0.0018015809
174394.838163625, 000318, 0.6924579, 0.007147759, -0.35660475, -0.03641719, 0.03373388, -0.99876237, 0.0030792826
174394.871509125, 000319, 0.70210755, 0.007958248, -0.35548174, -0.026138881, 0.033361807, -0.999079, 0.0067028967
174394.904855333, 000320, 0.7130202, 0.0073241033, -0.3545453, -0.015903903, 0.03339831, -0.9992614, 0.010408322
174394.938198916, 000321, 0.7240078, 0.0065859817, -0.353318, -0.0042980006, 0.034285013, -0.999317, 0.013101128
174394.971542458, 000322, 0.734187, 0.007538799, -0.35150194, 0.008616026, 0.035760887, -0.9991924, 0.016168391
174395.004887333, 000323, 0.7441646, 0.0073308796, -0.34993777, 0.023527907, 0.037818655, -0.99882764, 0.018962989
174395.038230666, 000324, 0.75368315, 0.007159088, -0.34819245, 0.037952676, 0.04051791, -0.99825555, 0.020090725
174395.071576208, 000325, 0.76442426, 0.0076975524, -0.3465112, 0.04992806, 0.043600794, -0.9975957, 0.02022404
174395.104920416, 000326, 0.7739407, 0.008159757, -0.3451719, 0.059935514, 0.04551367, -0.9969604, 0.020154225
174395.138271458, 000327, 0.7820018, 0.008607272, -0.34361193, 0.06858881, 0.046840593, -0.9963437, 0.020019643
174395.171609208, 000328, 0.78946316, 0.009137712, -0.34161443, 0.07734675, 0.047627058, -0.9956691, 0.01980411
174395.204953583, 000329, 0.7985705, 0.009443684, -0.34109765, 0.08566647, 0.04730178, -0.99500495, 0.019721562
